"","DRYER_natura_root_16S_1_NA","DRYER_natura_root_16S_10_NA","DRYER_natura_root_16S_11_NA","DRYER_natura_root_16S_12_NA","DRYER_natura_root_16S_13_NA","DRYER_natura_root_16S_14_NA","DRYER_natura_root_16S_15_NA","DRYER_natura_root_16S_16_NA","DRYER_natura_root_16S_17_NA","DRYER_natura_root_16S_18_NA","DRYER_natura_root_16S_19_NA","DRYER_natura_root_16S_2_NA","DRYER_natura_root_16S_20_NA","DRYER_natura_root_16S_21_NA","DRYER_natura_root_16S_22_NA","DRYER_natura_root_16S_23_NA","DRYER_natura_root_16S_24_NA","DRYER_natura_root_16S_25_NA","DRYER_natura_root_16S_26_NA","DRYER_natura_root_16S_27_NA","DRYER_natura_root_16S_28_NA","DRYER_natura_root_16S_29_NA","DRYER_natura_root_16S_3_NA","DRYER_natura_root_16S_30_NA","DRYER_natura_root_16S_31_NA","DRYER_natura_root_16S_32_NA","DRYER_natura_root_16S_33_NA","DRYER_natura_root_16S_34_NA","DRYER_natura_root_16S_35_NA","DRYER_natura_root_16S_36_NA","DRYER_natura_root_16S_4_NA","DRYER_natura_root_16S_42_NA","DRYER_natura_root_16S_43_NA","DRYER_natura_root_16S_44_NA","DRYER_natura_root_16S_45_NA","DRYER_natura_root_16S_47_NA","DRYER_natura_root_16S_49_NA","DRYER_natura_root_16S_5_NA","DRYER_natura_root_16S_50_NA","DRYER_natura_root_16S_51_NA","DRYER_natura_root_16S_52_NA","DRYER_natura_root_16S_53_NA","DRYER_natura_root_16S_54_NA","DRYER_natura_root_16S_55_NA","DRYER_natura_root_16S_56_NA","DRYER_natura_root_16S_57_NA","DRYER_natura_root_16S_58_NA","DRYER_natura_root_16S_59_NA","DRYER_natura_root_16S_6_NA","DRYER_natura_root_16S_60_NA","DRYER_natura_root_16S_63_NA","DRYER_natura_root_16S_64_NA","DRYER_natura_root_16S_65_NA","DRYER_natura_root_16S_66_NA","DRYER_natura_root_16S_67_NA","DRYER_natura_root_16S_68_NA","DRYER_natura_root_16S_69_NA","DRYER_natura_root_16S_7_NA","DRYER_natura_root_16S_70_NA","DRYER_natura_root_16S_71_NA","DRYER_natura_root_16S_72_NA","DRYER_natura_root_16S_8_NA","DRYER_natura_root_16S_9_NA"
"M07280:134:000000000-KNDHG:1:2111:9069:6658_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2105:23410:15411_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2104:24387:6311_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1118:23773:4307_CONS_SUB_SUB_CMP",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
"M07280:134:000000000-KNDHG:1:2110:26780:11819_CONS_SUB_SUB_CMP",0,0,0,0,2,0,0,4,0,2,0,0,0,0,3,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
"M07280:134:000000000-KNDHG:1:2104:10541:15370_CONS_SUB_SUB_CMP",3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,4
"M07280:134:000000000-KNDHG:1:1108:27765:19621_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1111:9077:2866_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1109:23133:12240_CONS_SUB_SUB_CMP",0,4,0,0,0,0,0,0,2,4,0,0,2,0,2,0,0,0,0,0,4,5,0,0,0,0,0,3,0,2,0,7,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,6,0,2,1,1,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1111:16864:17189_CONS_SUB_SUB_CMP",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0
"M07280:134:000000000-KNDHG:1:1105:24395:11900_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2107:17535:7765_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2101:10683:14210_CONS_SUB_SUB",0,0,1,1,1,1,0,0,3,0,0,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3,0,0,0,0,9,8,2,0,8,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1118:17379:17029_CONS_SUB_SUB",2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1105:19481:6837_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1119:5359:11237_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2116:17300:19114_CONS_SUB_SUB_CMP",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"M07280:134:000000000-KNDHG:1:1101:16619:9692_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1109:2708:15185_CONS_SUB_SUB",0,0,0,0,0,2,0,0,6,0,0,0,0,5,0,3,2,0,39,0,11,0,2,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,2,3,0,2,5,0,0,0,2,0,0,0,0,11,5,0,0,4,0,0,2,0,2,0,0
"M07280:134:000000000-KNDHG:1:1112:24070:22103_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1116:14277:7719_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
"M07280:134:000000000-KNDHG:1:1102:7351:24087_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2109:18175:21454_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1106:20628:21184_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2107:28567:10801_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,1,10,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,4,18,0,5,7,8,2,11,0
"M07280:134:000000000-KNDHG:1:2118:24235:7542_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1112:16990:20770_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2108:20752:23724_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,3,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1112:29222:11823_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2112:19574:6315_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2117:12133:5579_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2106:21487:4719_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2107:29044:12938_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"M07280:134:000000000-KNDHG:1:1112:22115:11576_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1107:11185:19753_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2116:5253:18317_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,34,0,0,0,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2119:27122:16738_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1103:20540:21044_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2118:11988:8209_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1117:3408:15208_CONS_SUB_SUB",0,25,40,36,4,4,0,20,9,14,12,13,14,22,2,5,0,2,0,0,0,0,2,61,0,0,0,0,0,0,0,51,0,0,4,11,0,10,0,3,2,0,2,0,0,8,3,0,26,0,0,0,0,0,0,0,13,0,0,9,0,7,0
"M07280:134:000000000-KNDHG:1:2101:13560:20852_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1103:19046:19841_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2105:21860:18611_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1115:16370:20891_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1110:11824:8918_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1108:5562:13067_CONS_SUB_SUB",0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2115:8399:5000_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1118:11349:3358_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"M07280:134:000000000-KNDHG:1:2112:16481:15395_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1113:17345:7108_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2106:17128:2485_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2105:25635:15694_CONS_SUB_SUB",0,9,6,14,13,7,11,40,5,23,4,0,4,3,12,16,3,12,4,3,0,0,4,8,6,4,0,2,5,0,0,0,19,72,25,8,2,2,4,5,3,3,8,2,0,6,2,3,8,0,5,19,14,6,6,11,0,0,6,6,8,3,0
"M07280:134:000000000-KNDHG:1:2117:14162:6543_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2114:23849:4805_CONS_SUB_SUB",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
"M07280:134:000000000-KNDHG:1:1104:10253:5512_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2102:17719:7995_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"M07280:134:000000000-KNDHG:1:1102:27634:6661_CONS_SUB_SUB_CMP",0,0,0,0,0,0,8,0,5,0,3,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,104,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2117:17016:2331_CONS_SUB_SUB",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1117:12749:15346_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"M07280:134:000000000-KNDHG:1:1110:12713:22834_CONS_SUB_SUB",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
"M07280:134:000000000-KNDHG:1:2117:27273:11970_CONS_SUB_SUB",0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1118:18117:19140_CONS_SUB_SUB",0,1,1,1,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,3,0,1,2,0,0,0,0,2,0,0,0
"M07280:134:000000000-KNDHG:1:1113:28259:14971_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2114:18613:20986_CONS_SUB_SUB",0,0,1,0,0,5,0,0,0,0,0,0,0,0,2,0,0,12,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,28,4,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"M07280:134:000000000-KNDHG:1:1116:4140:12501_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1101:17595:8133_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1114:8856:5514_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1107:10700:5590_CONS_SUB_SUB",0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2104:9583:11076_CONS_SUB_SUB_CMP",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
"M07280:134:000000000-KNDHG:1:2116:16701:7448_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:2113:21859:17862_CONS_SUB_SUB_CMP",0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,11,4,2,4,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,5,0,0,8,0,0,0,3,0,5,0,25
"M07280:134:000000000-KNDHG:1:1106:14223:2781_CONS_SUB_SUB_CMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1119:5148:13744_CONS_SUB_SUB",0,1,0,0,2,2,0,0,4,0,6,0,10,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1101:12621:17888_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1106:4049:10062_CONS_SUB_SUB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M07280:134:000000000-KNDHG:1:1101:21469:2155_CONS_SUB_SUB_CMP",0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
